item_identifier,item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
FDS31,0.5087823757070556,0.25,0.1344604571743555,0.0,0.6262427928203247,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.30154034479241054
FDI32,0.7826734147067579,0.0,0.8887741997078433,0.0,0.3560864589912326,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.023921248597368154
FDR47,0.791604644239357,0.5,0.0,0.6666666666666666,0.7015726762151187,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.04228297459961237
FDB35,0.4611491515331944,0.25,0.19717359870711174,0.8666666666666667,0.2605722279947572,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.07487503825359584
NCU05,0.43137838642453114,0.0,0.2993761600274073,0.4666666666666667,0.2129547569083661,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.009792920534530248
DRY23,0.4790116105983923,0.25,0.5816654331166278,0.5333333333333333,0.04593070241563609,1.0,0.0,0.5,0.0,0.3333333333333333,0.0007140671223094969
FDO24,0.3896993152724025,0.0,0.5376915413636797,0.4,0.5355316504696127,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.2280934407834337
FDQ28,0.4790116105983923,0.25,0.18311844880693848,0.2,0.5168778735339459,0.0,0.0,0.0,1.0,0.6666666666666666,0.45894114046720397
FDV39,0.40160762131586786,0.0,0.022213316306148607,0.6,0.7082076958077813,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.07319188003672347
NCO17,0.4790116105983923,0.0,0.3912363077681422,0.4666666666666667,0.3678038560533518,1.0,0.0,0.5,0.0,0.3333333333333333,0.015811486279710293
FDU50,0.07115212860970528,0.25,0.2287141483570978,0.26666666666666666,0.3460447948712725,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.10272365602366623
FDT12,0.4790116105983923,0.25,0.15037383429947646,0.4,0.8298706612608575,0.0,0.0,0.0,1.0,0.6666666666666666,0.3605528919718454
FDK58,0.4045846978267341,0.25,0.1375366655965194,0.06666666666666667,0.29164714191607416,0.6666666666666666,1.0,0.0,1.0,1.0,0.07497704784249722
FDO08,0.4790116105983923,0.25,0.28671237917313114,0.0,0.5707279845703537,1.0,0.0,0.5,0.0,0.3333333333333333,0.04784249719473631
NCW29,0.5623697529026496,0.0,0.08802871143695472,0.4666666666666667,0.42080506489008423,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.05712536978475978
FDE04,0.9047335516522774,0.25,0.054994271644783585,0.2,0.6302080149950084,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.17647658879934716
NCB19,0.1172968145281334,0.0,0.27539155555530115,0.13333333333333333,0.2283470515928801,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.16851984086504132
FDV15,0.34206609109854125,0.0,0.44580921883388813,0.6,0.3084689879048415,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.12475772722635929
FDL58,0.07293837451622509,0.25,0.22614617257964123,0.06666666666666667,0.9909524003558599,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.3610119351219015
FDA08,0.4343554629353974,0.25,0.15282615524469326,0.0,0.5639367669729507,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.23681526063449967
FDT43,0.7022923489133671,0.0,0.06282650032119642,0.0,0.07997677403581688,0.6666666666666666,1.0,0.0,1.0,1.0,0.03325512598184229
NCX06,0.4790116105983923,0.0,0.047538094746752885,0.13333333333333333,0.6422267723380125,0.0,0.0,0.0,1.0,0.6666666666666666,0.38590227481383255
FDT20,0.3539743971420065,0.0,0.1260553777505463,0.0,0.02685247438013161,0.2222222222222222,0.5,0.5,0.0,0.0,0.03886565337141691
FDB41,0.8600774039892825,0.25,0.29633316506641344,0.2,0.07123053467256146,0.2222222222222222,0.5,0.5,0.0,0.0,0.07349790880342753
NCN55,0.5980946710330455,0.0,0.1814392155535298,0.8,0.881006831964903,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.45776803019483836
FDE40,0.4790116105983923,0.25,0.30044571143294724,0.26666666666666666,0.1342513361720623,0.0,0.0,0.0,1.0,0.6666666666666666,0.15872692033051108
FDX49,0.4790116105983923,0.75,0.3085914871197972,0.3333333333333333,0.8545898444132048,0.0,0.0,0.0,1.0,0.6666666666666666,0.4080383556054269
NCM53,0.8451920214349508,0.0,0.1587938288725303,0.4666666666666667,0.311283947598965,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.054575130062225856
FDE36,0.041976778803215244,0.25,0.12717916633926218,0.4,0.5543195539528282,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.24839334897480364
FDN57,0.8154212563262875,0.0,0.1654862484211958,0.06666666666666667,0.4623350583026031,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.12781801489339997
FDI24,0.4790116105983923,0.0,0.2386255908612926,0.4,0.6224448043789772,0.0,0.0,0.0,1.0,0.6666666666666666,0.5110680403957972
FDI19,0.6278654361417088,0.0,0.15938036452819643,0.6,0.8975493891299772,0.2222222222222222,0.5,0.5,0.0,0.0,0.31306742833826384
FDF24,0.6516820482286394,0.25,0.12931221843544846,0.4,0.21351333455575253,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.022544119147199837
FDG52,0.5415302173265852,0.0,0.2001665496577573,0.2,0.061334032828745874,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.057278384168111804
DRF36,0.6874069663590354,0.5,0.07194203781768065,0.5333333333333333,0.6710342684839966,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.2755789044170152
FDS45,0.4790116105983923,0.25,0.1572625808187624,0.06666666666666667,0.32288928957072716,1.0,0.0,0.5,0.0,0.3333333333333333,0.02177904723043966
FDX40,0.49389699315272395,0.0,0.5045639047273617,0.2,0.035765947476723105,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.015199428746302153
DRK12,0.29443286692467996,0.5,0.1275260394814537,0.5333333333333333,0.007215668697240741,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.007650719167601756
DRC27,0.5504614468591843,0.0,0.17689733031252736,0.26666666666666666,0.9078593063450346,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.4303274507803734
FDL58,0.07293837451622509,0.25,0.0,0.06666666666666667,0.986707889357483,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.1994287463021524
NCD30,0.901756475141411,0.0,0.08192586964973224,0.13333333333333333,0.2749704582034513,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.09491992247271246
NCZ54,0.6010717475439119,0.0,0.0,0.13333333333333333,0.5529120741057665,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.022340099969397124
FDE10,0.12593033640964574,0.25,0.4584618178939573,0.06666666666666667,0.4192413870382821,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.007497704784249721
FDR44,0.09258707948794287,0.25,0.0,0.0,0.4244799625124789,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.017443639702132002
FDP28,0.5415302173265852,0.25,0.41102115884144286,0.2,0.9711593966682286,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.017443639702132002
FDX15,0.7529026495980946,0.0,0.4755575357698349,0.6,0.549103049935823,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.28016933591757626
FDA39,0.10509080083358145,0.5,0.0,0.6,0.03816749179960477,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.08471896358257677
FDY24,0.01935099732063115,0.25,0.40713896900714813,0.4,0.09185036910267642,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.15031112924614914
FDC60,0.05180113128907413,0.25,0.35055748552484456,0.4,0.2421977398827836,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.10598796286850966
FDH28,0.6725215838047037,0.25,0.33506099260689726,0.2,0.025299832256925343,0.2222222222222222,0.5,0.5,0.0,0.0,0.017800673263286753
FDT25,0.1753498064900268,0.0,0.15541855008744027,0.3333333333333333,0.3837767998424438,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.26961134346628585
DRJ13,0.4819886871092587,0.0,0.19135109655945812,0.5333333333333333,0.5529231098343622,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1818320922166684
NCO07,0.4790116105983923,0.0,0.052123796664456164,0.8,0.7668388240327608,1.0,0.0,0.5,0.0,0.3333333333333333,0.013771294501683158
FDW20,0.964275081869604,0.0,0.07347745772821973,0.0,0.3942429150622414,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.22391104763847805
DRF27,0.4790116105983923,0.0,0.15151140828644277,0.26666666666666666,0.512923687087858,1.0,0.0,0.5,0.0,0.3333333333333333,0.009180863001122105
FDS49,0.2646621018160167,0.0,0.0,0.3333333333333333,0.20575012393972114,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.12383964092624708
FDX25,0.4790116105983923,0.0,0.30927030302918096,0.3333333333333333,0.6393897411866974,0.0,0.0,0.0,1.0,0.6666666666666666,0.23503009282872594
NCX42,0.4790116105983923,0.0,0.018117563946981878,0.13333333333333333,0.570303533470516,0.0,0.0,0.0,1.0,0.6666666666666666,0.36279710292767525
FDG33,0.4790116105983923,0.25,0.4249847958659323,1.0,0.5907782056244865,0.0,0.0,0.0,1.0,0.6666666666666666,0.2606344996429664
FDL56,0.5683239059243822,0.0,0.38379771052641803,0.0,0.23399904243831876,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.08431092522697135
FDF14,0.1783268830008931,0.0,0.08272054746161882,0.3333333333333333,0.5137725892875334,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1968785065796185
NCD06,0.502828222685323,0.0,0.3024604624607375,0.13333333333333333,0.059915517253088336,0.2222222222222222,0.5,0.5,0.0,0.0,0.0438641232275834
DRM47,0.4790116105983923,0.0,0.1326883711788548,0.7333333333333333,0.6858900569783157,0.0,0.0,0.0,1.0,0.6666666666666666,0.17311027236560236
FDS46,0.4790116105983923,0.25,0.2519603006840493,0.06666666666666667,0.3713446271281978,1.0,0.0,0.5,0.0,0.3333333333333333,0.00657961848413751
FDB35,0.4611491515331944,0.25,0.1966107847771736,0.8666666666666667,0.26184558129427027,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.145261654595532
FDX21,0.4790116105983923,0.5,0.25748142424437354,0.06666666666666667,0.3336236578856223,0.0,0.0,0.0,1.0,0.6666666666666666,0.15638069978577987
NCU05,0.4790116105983923,0.0,0.17799456823030335,0.4666666666666667,0.20658799041080075,0.0,0.0,0.0,1.0,0.6666666666666666,0.01596450066306233
NCR38,0.7558797261089609,0.0,0.34638191366955706,0.13333333333333333,0.9341421673491841,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.5180046924410895
NCR18,0.6725215838047037,0.0,0.06274080063863392,0.13333333333333333,0.048477409014662236,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.04641436295011732
NCU41,0.8511461744566835,0.0,0.15848480695637202,0.4666666666666667,0.6829188992794518,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.24630215240232584
FDY56,0.7022923489133671,0.25,0.19112715920537496,0.0,0.833266270059559,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.550749770478425
DRJ51,0.5683239059243822,0.0,0.26790404100907184,0.26666666666666666,0.8394658028237884,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.2445169845965521
FDK21,0.19946412622804408,0.0,0.030483254976930725,0.06666666666666667,0.9242456655053685,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.2851168009792921
FDY25,0.4432866924679964,0.0,0.1033711897564241,0.3333333333333333,0.6286443371432064,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2610425379985719
FDU44,0.4522179220005954,0.25,0.177881510911805,0.0,0.5609766450026825,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.07212077935325921
FDL43,0.33015778505507587,0.0,0.08254325877459935,0.6,0.1870853112754586,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.03850861981026217
FDF05,0.7707651086632926,0.0,0.08228875724065328,0.2,0.9813351873357374,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.40038763643782516
DRF15,0.4790116105983923,0.0,0.1770859073740364,0.26666666666666666,0.5124992359880203,1.0,0.0,0.5,0.0,0.3333333333333333,0.020911965724778128
FDL20,0.7469484965763621,0.0,0.3926346380290604,0.0,0.3442238996529688,0.6666666666666666,1.0,0.0,1.0,1.0,0.13373457104967867
FDV32,0.19231914260196487,0.0,0.27055041115201506,0.0,0.12801869622204565,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.05559522595123942
FDJ34,0.43137838642453114,0.25,0.2849584940447262,0.06666666666666667,0.40187199913072413,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.14128328062837908
FDG08,0.511759452217922,0.25,0.5045653024516377,0.0,0.5967205210222141,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.2869529735795165
FDQ04,0.4790116105983923,0.0,0.4518779336146622,0.2,0.04367432036889894,1.0,0.0,0.5,0.0,0.3333333333333333,0.0006120575334081406
FDW13,0.23489133670735338,0.0,0.29975976682524147,0.3333333333333333,0.08422128503419377,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.017341630113230647
NCI17,0.2435248585888657,0.0,0.43638014955272153,0.4666666666666667,0.2761096849554157,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.012241150668162809
FDY03,0.7767192616850254,0.25,0.23227256556413972,0.6,0.33799125970295213,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.12674691420993575
FDS12,0.2706162548377493,0.0,0.5332163875601101,0.4,0.40851805445198264,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.35412628787105993
FDJ55,0.4909199166418577,0.25,0.07159567321569411,0.6,0.8261957636384628,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.3767214118127104
DRK01,0.18309020541827925,0.0,0.18591486876185148,0.5333333333333333,0.27230066078547227,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.106089972457411
FDG28,0.28163143792795475,0.25,0.1509147627296962,0.2,0.9130978818192315,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.09129858206671428
FDY38,0.5385531408157189,0.25,0.3636462111008005,0.26666666666666666,0.8477986268158019,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.4080383556054269
FDN01,0.25841024114319733,0.0,0.22091230419664307,0.9333333333333333,0.6152291356817364,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.13261246557176376
NCR54,0.7022923489133671,0.0,0.2755460482424747,0.13333333333333333,0.6957644873649397,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1930531469958176
FDG29,0.7767192616850254,0.0,0.17127474232328718,0.2,0.051169277889832866,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.07456900948689178
FDG24,0.20363203334325689,0.0,0.044516979195175624,0.4,0.22892770069745802,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.08033255125981843
FDG59,0.6725215838047037,0.0,0.1324005008810413,0.8666666666666667,0.02303241448159241,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.02111598490258084
FDM28,0.6635903542721047,0.0,0.13753800850807862,0.2,0.6255390528967939,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.19024788330103032
FDW04,0.26376897886275674,0.25,0.17609225026507125,0.2,0.4140138472926812,0.2222222222222222,0.5,0.5,0.0,0.0,0.10685504437417119
FDS26,0.9404584697826734,0.0,0.2722205546299041,0.26666666666666666,0.9714386854919219,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.1578088340303989
FDQ56,0.1211670139922596,0.0,0.32129216911301706,0.0,0.230904793920502,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.145261654595532
FDK51,0.9106877046740102,0.0,0.015938785864462988,0.26666666666666666,0.9881153692045447,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.4440477404876059
FDL22,0.7320631140220304,0.0,0.11081357212075162,0.06666666666666667,0.25534468824915624,0.2222222222222222,0.5,0.5,0.0,0.0,0.15699275731918805
FDH19,0.4790116105983923,0.0,0.10027146058849343,0.6,0.6022273495915083,0.0,0.0,0.0,1.0,0.6666666666666666,0.5565643170458023
FDY55,0.7261089610002976,0.0,0.24742622930032773,0.0,0.9559012285312635,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.5683974293583597
FDY03,0.7767192616850254,0.25,0.23311363320526118,0.6,0.3362934553036014,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.03192900132612466
FDK21,0.19946412622804408,0.0,0.05103237193980145,0.06666666666666667,0.9301879809030962,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.035805365704376216
FDZ10,0.4790116105983923,0.0,0.13474237115695406,0.06666666666666667,0.40285502787794825,0.0,0.0,0.0,1.0,0.6666666666666666,0.2784861777007039
FDZ32,0.19231914260196487,0.25,0.11659300365368169,0.0,0.3052075056536886,0.6666666666666666,1.0,0.0,1.0,1.0,0.05386106293991636
NCZ18,0.19470080381065794,0.0,0.566497582022267,0.13333333333333333,0.9413468003178289,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.4638376007344691
NCF07,0.4790116105983923,0.0,0.09704123756785159,0.13333333333333333,0.2958916529144511,0.0,0.0,0.0,1.0,0.6666666666666666,0.16025706416403143
DRE49,0.964275081869604,0.0,0.06507548740350785,0.5333333333333333,0.5166096204388485,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.17188615729878612
FDJ08,0.4790116105983923,0.0,0.59006671523723,0.0,0.6752787794823735,1.0,0.0,0.5,0.0,0.3333333333333333,0.041364888299500156
FDT39,0.10151830902054182,0.25,0.03004360826657134,0.6,0.5086902118180768,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.17112108538202592
FDE08,0.8124441798154212,0.0,0.2513803821413494,0.0,0.49271726802898497,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.020197898602468633
NCD06,0.502828222685323,0.0,0.3036925609776552,0.13333333333333333,0.06373557715162755,0.6666666666666666,1.0,0.0,1.0,1.0,0.04029378761603591
FDB57,0.9345043167609407,0.25,0.05725355438238206,0.0,0.8102228198493708,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.4233397939406305
NCT54,0.24650193509973206,0.0,0.36456988759629266,0.13333333333333333,0.2725799496091655,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.09226767316127717
DRF49,0.16165525454004165,0.0,0.21688200431151958,0.5333333333333333,0.34916111484628076,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.04105885953279609
FDM25,0.4790116105983923,0.25,0.18384173610047252,0.9333333333333333,0.6060363737614517,0.0,0.0,0.0,1.0,0.6666666666666666,0.29368560644700603
FDF20,0.49389699315272395,1.0,0.10136558636202117,0.0,0.709626211383439,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.10313169437927167
FDH27,0.15004465614766302,0.0,0.17839900995078584,0.26666666666666666,0.47293530006994955,0.6666666666666666,1.0,0.0,1.0,1.0,0.14067122309497093
FDV60,0.4790116105983923,0.25,0.35565206870440286,0.4,0.7000089983633165,0.0,0.0,0.0,1.0,0.6666666666666666,0.41874936244006944
FDY59,0.21673116999106878,0.0,0.09577689394775887,0.4,0.2676427344158534,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.06834642456390902
FDK36,0.15093777910092288,0.0,0.021967566535969194,0.4,0.07051575902043476,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.04212996021626034
NCM31,0.09169395653468293,0.0,0.24725595968619693,0.8,0.4674284715006554,0.2222222222222222,0.5,0.5,0.0,0.0,0.106089972457411
FDE33,0.8809169395653469,0.25,0.1520028621495377,0.0,0.2078723794389096,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.06967254921962665
FDU36,0.09496874069663593,0.0,0.14090202632503743,0.4,0.2888321822219505,0.2222222222222222,0.5,0.5,0.0,0.0,0.17861879016627566
FDV13,0.4790116105983923,0.25,0.08367209926870457,0.3333333333333333,0.24064509775957735,0.0,0.0,0.0,1.0,0.6666666666666666,0.24655717637457922
FDV20,0.4790116105983923,0.25,0.31884111799573717,0.0,0.39888980570326454,1.0,0.0,0.5,0.0,0.3333333333333333,0.016933591757625217
NCQ54,0.7826734147067579,0.0,0.03818620177070167,0.13333333333333333,0.5762237774110521,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.4490972151382231
FDO23,0.791604644239357,0.0,0.44770976452128025,0.6666666666666666,0.2650849920882315,0.6666666666666666,1.0,0.0,1.0,1.0,0.08436193002142203
DRE60,0.28818100625186066,0.0,0.48618147659782623,0.5333333333333333,0.8220853791876346,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.587065184127308
DRP47,0.6665674307829711,0.0,0.43058015716072656,0.7333333333333333,0.930601396274338,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.21008874834234423
FDB21,0.1738612682345936,0.0,0.45318486671563185,0.0,0.8913277849085564,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.40477404876058354
FDR04,0.15004465614766302,0.0,0.0,0.2,0.2831801913765119,0.6666666666666666,1.0,0.0,1.0,1.0,0.06447006018565747
