Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU04,OUT027,0.25987524
FDR20,OUT027,0.11635372
FDW19,OUT019,0.022598336
FDU40,OUT049,0.23768325
FDK15,OUT045,0.12657185
DRF15,OUT035,0.21497294
FDQ25,OUT017,0.19986017
FDI48,OUT019,0.022598336
FDS49,OUT046,0.0869502
FDV22,OUT046,0.19705622
NCV42,OUT046,0.13536505
FDX26,OUT046,0.21740262
FDI33,OUT018,0.10372251
FDZ14,OUT049,0.16573775
FDG10,OUT013,0.07363428
FDM38,OUT018,0.04963272
FDG26,OUT027,0.50759715
FDH46,OUT035,0.16365899
FDN13,OUT018,0.107107356
FDU57,OUT035,0.22053576
NCI06,OUT046,0.22070476
FDM38,OUT045,0.07699162
NCG42,OUT010,0.022598336
FDL39,OUT045,0.2357831
FDT31,OUT019,0.022598336
FDV59,OUT013,0.26812378
FDB49,OUT035,0.16336764
FDD58,OUT049,0.15255208
DRN59,OUT046,0.042925037
FDX48,OUT049,0.19972996
FDQ11,OUT049,0.34033644
FDY12,OUT049,0.06600703
FDQ11,OUT045,0.31616822
DRI11,OUT017,0.13444802
FDY32,OUT027,0.3407191
FDS51,OUT045,0.09179197
FDR19,OUT010,0.022598336
DRB13,OUT018,0.20616171
FDS21,OUT035,0.10215974
FDQ40,OUT045,0.22993697
NCE55,OUT013,0.21135312
FDX43,OUT027,0.34460446
FDS12,OUT049,0.15411365
DRK01,OUT027,0.20048986
FDN25,OUT017,0.06266796
FDB60,OUT046,0.25522175
FDQ13,OUT017,0.09395114
DRK13,OUT045,0.26273715
DRF25,OUT018,0.03446974
NCD42,OUT019,0.022598336
FDW25,OUT045,0.11457277
NCV29,OUT027,0.3611084
NCK42,OUT035,0.28359345
DRJ13,OUT027,0.32016376
DRD15,OUT017,0.26535282
FDM27,OUT045,0.20082825
FDZ50,OUT018,0.21076472
FDC04,OUT046,0.2828651
FDF50,OUT049,0.2531835
FDP15,OUT045,0.32955766
FDK46,OUT035,0.34599197
FDZ56,OUT018,0.199364
FDY60,OUT049,0.1974239
FDB10,OUT035,0.31236017
FDR57,OUT045,0.19607198
FDU58,OUT049,0.25161022
FDH02,OUT046,0.11425476
FDP48,OUT013,0.22049247
FDI46,OUT035,0.32849625
FDW56,OUT013,0.22629856
NCM19,OUT010,0.022598336
FDS50,OUT027,0.44373733
FDK24,OUT013,0.0453253
FDO36,OUT017,0.20598848
FDK45,OUT027,0.22803906
NCL05,OUT045,0.057641685
FDL32,OUT018,0.1310514
FDA28,OUT049,0.16390282
FDY36,OUT018,0.082143
FDP32,OUT018,0.12964016
FDL50,OUT046,0.15246251
DRC24,OUT049,0.19455871
NCS18,OUT017,0.11964818
FDD16,OUT017,0.071245946
NCV18,OUT013,0.098890536
FDX07,OUT046,0.21863805
NCZ05,OUT027,0.22007091
NCI31,OUT013,0.028590066
FDK14,OUT049,0.11324006
NCR06,OUT045,0.06048251
NCF54,OUT049,0.2185619
DRG23,OUT010,0.022598336
FDD53,OUT046,0.039182365
NCM31,OUT027,0.27985936
FDT16,OUT017,0.30003524
FDR40,OUT035,0.13602
DRG25,OUT017,0.21303761
FDT10,OUT035,0.09894009
FDY32,OUT013,0.19388425
FDN50,OUT035,0.15552676
FDZ35,OUT019,0.022598336
NCP54,OUT045,0.15811929
NCD07,OUT035,0.16926746
FDS02,OUT018,0.21833704
DRN59,OUT018,0.050830677
DRB24,OUT013,0.19731477
FDP37,OUT027,0.2512751
DRB01,OUT018,0.20659213
FDR47,OUT046,0.24353884
NCM31,OUT010,0.022598336
NCF06,OUT027,0.5174116
NCV17,OUT027,0.2682771
FDS10,OUT049,0.22046295
FDN52,OUT035,0.13459007
FDZ48,OUT013,0.1293731
FDJ48,OUT049,0.31153846
DRB13,OUT027,0.37374157
FDV59,OUT017,0.25617853
FDL32,OUT035,0.15994886
FDZ12,OUT035,0.20500037
NCR06,OUT027,0.097233005
FDP51,OUT017,0.13706148
FDY22,OUT013,0.16418155
FDZ38,OUT049,0.21550743
NCO54,OUT035,0.08845114
FDR23,OUT035,0.24475656
FDM38,OUT049,0.07677314
FDS25,OUT013,0.13697952
FDZ22,OUT013,0.1003983
FDZ20,OUT019,0.022598336
FDD45,OUT010,0.022598336
FDN03,OUT049,0.31869814
NCW30,OUT046,0.2971838
FDY24,OUT027,0.12433651
FDJ26,OUT019,0.022598336
FDM15,OUT049,0.2083823
NCW54,OUT027,0.14024669
FDA23,OUT045,0.13537452
FDA39,OUT019,0.022598336
FDZ12,OUT017,0.16596492
NCB42,OUT046,0.14214447
FDL16,OUT046,0.034516882
FDO24,OUT019,0.022598336
NCP42,OUT046,0.23539607
FDR19,OUT018,0.16921811
DRL01,OUT045,0.30214626
FDV37,OUT046,0.24645744
FDI41,OUT010,0.03005737
FDF58,OUT049,0.08194866
NCF43,OUT018,0.14979425
FDN02,OUT049,0.26081938
NCP41,OUT035,0.16163263
NCY17,OUT027,0.10981142
FDL58,OUT027,0.5241691
NCA30,OUT027,0.38422966
FDE46,OUT018,0.19108349
FDY38,OUT035,0.329313
NCH29,OUT027,0.20468624
FDO20,OUT045,0.3210042
FDP44,OUT018,0.121058494
FDM02,OUT027,0.1885331
FDJ14,OUT027,0.17127796
FDH04,OUT010,0.022598336
DRK23,OUT046,0.3192485
NCW05,OUT046,0.10909613
FDF12,OUT049,0.19104011
FDL51,OUT019,0.022598336
FDN03,OUT018,0.28030425
DRJ37,OUT049,0.19612809
FDM12,OUT019,0.022598336
FDA16,OUT045,0.26986572
NCB07,OUT017,0.2263205
NCI17,OUT019,0.022598336
FDR51,OUT046,0.17813525
FDJ55,OUT045,0.2915912
NCZ17,OUT013,0.03753344
FDU25,OUT013,0.0687723
NCG18,OUT045,0.13594316
DRM11,OUT017,0.293501
FDH16,OUT035,0.14192691
FDZ04,OUT018,0.06128765
NCX53,OUT035,0.20488816
FDX38,OUT027,0.113464944
FDX09,OUT046,0.21752426
NCW05,OUT018,0.11436187
NCS41,OUT017,0.21731356
FDI26,OUT046,0.22535156
NCZ41,OUT027,0.26070204
NCK06,OUT046,0.15611923
FDX23,OUT027,0.2070462
NCA42,OUT046,0.19785202
FDC20,OUT049,0.07184525
DRC49,OUT018,0.15624405
FDX01,OUT013,0.14610739
FDC08,OUT045,0.28849113
FDC02,OUT017,0.3070379
FDK10,OUT045,0.22317621
DRC24,OUT013,0.18651776
FDW16,OUT019,0.022598336
NCU06,OUT018,0.27155587
DRA59,OUT045,0.23959659
FDR24,OUT019,0.022598336
DRL35,OUT018,0.049750946
FDA49,OUT013,0.09343626
NCC55,OUT046,0.03322161
DRD24,OUT019,0.022598336
NCE55,OUT049,0.22389445
FDT33,OUT045,0.21390885
NCT53,OUT013,0.19328317
FDS26,OUT046,0.3042116
FDL22,OUT018,0.10521399
FDP44,OUT017,0.112930045
FDC52,OUT018,0.16711351
FDI53,OUT010,0.031532027
FDZ23,OUT046,0.22832015
NCT18,OUT013,0.22325583
FDR13,OUT046,0.14749543
FDB09,OUT010,0.022598336
FDZ60,OUT013,0.116751835
FDB11,OUT046,0.2780613
FDC10,OUT018,0.13087991
FDW56,OUT035,0.2753196
FDK14,OUT027,0.18484406
DRE27,OUT027,0.20891096
FDA38,OUT017,0.26518378
FDT11,OUT045,0.23966008
FDP15,OUT035,0.3475838
FDV27,OUT035,0.14676978
FDS36,OUT027,0.2241293
FDY40,OUT027,0.11427296
NCF19,OUT049,0.064104296
FDF53,OUT045,0.23200028
FDS14,OUT027,0.32244143
FDE56,OUT046,0.057649657
FDZ19,OUT035,0.25331816
FDZ46,OUT013,0.13505515
FDR16,OUT046,0.2687766
FDG29,OUT018,0.038867496
NCE30,OUT017,0.2601447
FDZ40,OUT046,0.058734484
FDG58,OUT018,0.1727968
DRH03,OUT013,0.109155245
FDZ47,OUT045,0.12517643
FDV04,OUT018,0.17292485
FDZ10,OUT018,0.14724827
FDG46,OUT017,0.12959467
NCF07,OUT045,0.13505223
FDY44,OUT035,0.263928
FDB21,OUT013,0.30640018
FDS20,OUT035,0.2589824
FDS49,OUT049,0.112595245
FDX55,OUT027,0.446431
NCQ02,OUT018,0.2061461
FDR25,OUT013,0.34266952
DRG39,OUT045,0.07052667
FDB46,OUT046,0.26551282
NCC30,OUT018,0.2049563
FDE58,OUT035,0.17032954
FDC05,OUT019,0.022598336
FDY15,OUT046,0.17837556
FDG14,OUT046,0.1893618
FDL08,OUT049,0.27801567
FDQ47,OUT013,0.033028863
FDN12,OUT035,0.15911321
FDW10,OUT013,0.2097929
FDD02,OUT035,0.17080621
FDX35,OUT010,0.104663536
FDT35,OUT046,0.20321709
DRN47,OUT019,0.022598336
FDB11,OUT010,0.11653127
FDN20,OUT045,0.21519586
FDB59,OUT035,0.2540607
FDJ58,OUT045,0.22209424
FDU60,OUT046,0.20302726
FDS03,OUT049,0.08767777
FDU40,OUT019,0.022598336
DRH15,OUT049,0.055723928
FDD04,OUT027,0.2985257
FDQ01,OUT046,0.3134938
FDF28,OUT035,0.18637934
FDD22,OUT010,0.022598336
FDY19,OUT046,0.13197473
FDN33,OUT035,0.145126
FDV36,OUT035,0.18243344
FDW01,OUT010,0.026725253
FDJ28,OUT049,0.24324419
FDB17,OUT035,0.25314507
FDM40,OUT049,0.17325604
FDV46,OUT045,0.1818788
FDQ44,OUT049,0.14673613
NCD42,OUT046,0.05413986
DRH37,OUT046,0.19631179
FDR10,OUT018,0.18803847
NCD06,OUT027,0.118575245
FDI53,OUT046,0.19548671
FDG16,OUT035,0.2964539
DRB25,OUT046,0.12484894
FDY09,OUT046,0.20984343
FDX48,OUT045,0.20203684
FDC03,OUT010,0.069413036
FDT47,OUT035,0.1618701
FDW44,OUT027,0.34883517
FDT24,OUT017,0.070681736
FDT12,OUT019,0.022598336
NCS38,OUT035,0.16820924
FDO39,OUT035,0.26254216
FDA13,OUT046,0.030540751
FDO48,OUT035,0.30163187
DRJ01,OUT017,0.17924741
FDD53,OUT018,0.03849157
NCT05,OUT049,0.31174263
FDQ51,OUT045,0.067758396
FDU60,OUT013,0.21360244
FDC59,OUT046,0.07003196
FDP36,OUT035,0.09253193
NCM19,OUT017,0.12716843
FDL16,OUT035,0.06725673
FDE50,OUT018,0.23371097
NCR18,OUT013,0.0456244
NCD30,OUT035,0.14313291
FDH31,OUT013,0.12854132
FDD56,OUT019,0.022598336
FDC47,OUT049,0.2880083
FDZ21,OUT045,0.12464008
FDM01,OUT049,0.13965262
FDF24,OUT013,0.10146558
FDW23,OUT017,0.034099042
FDY52,OUT018,0.055267707
DRH37,OUT027,0.32938227
DRO47,OUT027,0.23132984
FDR25,OUT049,0.33793285
FDQ24,OUT027,0.496582
DRJ51,OUT018,0.26114908
NCU06,OUT035,0.30055577
NCV18,OUT018,0.080448225
NCC06,OUT027,0.24637891
FDZ01,OUT018,0.11330746
FDT14,OUT017,0.13557614
FDD11,OUT019,0.022598336
FDN09,OUT017,0.28186718
NCO18,OUT010,0.049528643
FDZ50,OUT045,0.24215795
FDS44,OUT013,0.30735603
FDI36,OUT045,0.25913233
FDA26,OUT010,0.09305039
NCY53,OUT049,0.13798298
FDF32,OUT049,0.24903232
FDF59,OUT010,0.022598336
FDB20,OUT046,0.088276975
DRH11,OUT035,0.10124417
FDT03,OUT049,0.23687203
NCH06,OUT035,0.3217566
FDR55,OUT049,0.23942554
FDI10,OUT035,0.2500136
FDZ12,OUT045,0.18376034
FDM12,OUT049,0.24259019
DRB25,OUT045,0.14052582
NCS41,OUT013,0.22695313
NCT53,OUT049,0.21834694
NCD55,OUT013,0.041071102
FDY08,OUT049,0.17770396
NCP55,OUT049,0.073119715
FDA33,OUT013,0.17278181
FDQ33,OUT013,0.17678231
FDE45,OUT027,0.37159878
FDT26,OUT013,0.14326404
NCV53,OUT049,0.29938278
FDK60,OUT027,0.20275748
NCJ29,OUT046,0.098475166
FDI15,OUT045,0.34923977
FDX21,OUT013,0.13293324
FDV49,OUT019,0.022598336
DRO59,OUT046,0.09778866
FDZ14,OUT045,0.16482775
FDP32,OUT027,0.27111778
FDC33,OUT017,0.22626834
FDT14,OUT010,0.022598336
NCN54,OUT027,0.17915568
FDR57,OUT027,0.31847733
DRK12,OUT046,0.032632537
FDX52,OUT049,0.25859824
FDX08,OUT010,0.049435996
FDP10,OUT010,0.022598336
NCP50,OUT045,0.104026146
NCL06,OUT013,0.3489374
FDP25,OUT013,0.270203
FDE53,OUT013,0.12826036
FDL27,OUT017,0.07338553
FDC35,OUT049,0.26998776
DRJ47,OUT010,0.057362035
FDD16,OUT018,0.08197516
NCN42,OUT049,0.19496366
FDC38,OUT027,0.27651688
NCO07,OUT045,0.26817837
FDQ20,OUT049,0.053414512
FDI32,OUT046,0.11542273
FDN20,OUT010,0.050561577
DRJ51,OUT027,0.45934764
FDU08,OUT045,0.1313678
DRN37,OUT019,0.022598336
FDD05,OUT010,0.022598336
FDW15,OUT046,0.18249178
FDI52,OUT046,0.13631509
DRM11,OUT049,0.31934103
NCO06,OUT045,0.030208694
FDU38,OUT049,0.24505597
FDU59,OUT018,0.17317654
FDJ10,OUT046,0.16995461
FDM13,OUT049,0.17876045
NCJ30,OUT019,0.022598336
FDM45,OUT018,0.13146584
FDP36,OUT045,0.069729984
NCD30,OUT010,0.022598336
FDN48,OUT017,0.100152545
FDY32,OUT049,0.20443664
FDU47,OUT046,0.17035381
FDF17,OUT019,0.022598336
FDP34,OUT017,0.17468715
FDA47,OUT049,0.21248959
DRD27,OUT027,0.21404473
FDW38,OUT045,0.07472816
FDZ15,OUT019,0.022598336
FDZ03,OUT027,0.3739766
NCN19,OUT049,0.24971321
FDG02,OUT035,0.26822418
FDS31,OUT035,0.2594965
FDW43,OUT019,0.022598336
FDZ47,OUT010,0.022598336
FDO57,OUT017,0.17509256
NCL07,OUT013,0.042260148
NCV42,OUT013,0.13121317
FDP40,OUT017,0.12315354
FDP48,OUT019,0.022598336
FDH21,OUT017,0.1903987
NCP02,OUT049,0.081256375
FDK24,OUT049,0.066287056
FDC41,OUT045,0.089189984
FDF08,OUT017,0.09250209
FDO49,OUT017,0.058537662
FDS56,OUT027,0.5177656
FDX46,OUT018,0.068263404
FDQ07,OUT013,0.27342469
FDC32,OUT010,0.022598336
FDT21,OUT019,0.022598336
FDG58,OUT045,0.20549709
FDW14,OUT049,0.120239444
DRA12,OUT027,0.2856169
FDV27,OUT013,0.1154596
DRD25,OUT013,0.13768029
DRF48,OUT027,0.37256768
FDX24,OUT017,0.104491666
DRJ51,OUT046,0.28018588
FDE45,OUT045,0.2303236
FDE14,OUT046,0.1233423
FDG53,OUT045,0.18170577
FDT08,OUT046,0.17766643
DRC27,OUT027,0.4920593
FDG20,OUT035,0.24502473
FDC21,OUT046,0.12928882
FDV31,OUT018,0.19155885
FDB58,OUT045,0.18789662
FDV23,OUT046,0.14586739
FDA25,OUT019,0.022598336
FDC15,OUT046,0.1749145
FDU47,OUT049,0.17915592
FDE23,OUT013,0.056500986
FDS08,OUT013,0.20409779
FDW03,OUT027,0.2110899
FDJ60,OUT018,0.1989821
FDM34,OUT017,0.13940158
FDW33,OUT013,0.12355832
FDZ40,OUT013,0.06342107
FDE33,OUT018,0.09192843
NCC06,OUT010,0.022598336
FDU11,OUT046,0.14628926
FDL44,OUT017,0.18910383
NCZ29,OUT017,0.14172204
FDG28,OUT010,0.122038186
FDL12,OUT018,0.06259126
FDD52,OUT017,0.108190514
FDO15,OUT013,0.088765
NCN29,OUT027,0.117015995
FDW36,OUT013,0.13019459
FDB21,OUT046,0.29282314
FDZ28,OUT013,0.16345814
FDY10,OUT035,0.16483268
DRG39,OUT017,0.04798723
FDN28,OUT013,0.12608944
FDV15,OUT035,0.1515031
DRI13,OUT035,0.29266217
FDH20,OUT046,0.113560945
FDY51,OUT013,0.27041993
FDE16,OUT013,0.24957661
FDX40,OUT018,0.032753553
FDC48,OUT018,0.08374906
FDS14,OUT046,0.19392717
FDX56,OUT017,0.24878155
FDI10,OUT046,0.2138858
FDI14,OUT013,0.16907305
DRM48,OUT013,0.027841832
NCH07,OUT027,0.329297
FDY26,OUT013,0.26220676
FDD02,OUT027,0.25061455
FDM12,OUT046,0.23039205
DRF01,OUT010,0.022598336
FDV36,OUT046,0.1474799
DRI59,OUT013,0.26932535
FDV03,OUT018,0.18623927
FDO39,OUT017,0.20943579
NCB07,OUT018,0.23133925
FDH38,OUT027,0.24500178
FDZ13,OUT035,0.08514423
NCZ30,OUT046,0.15248045
NCA06,OUT035,0.050105453
FDB04,OUT049,0.11606746
FDN50,OUT013,0.112983674
NCG06,OUT049,0.29532307
NCY17,OUT018,0.032897774
FDC23,OUT046,0.2190143
FDK33,OUT049,0.24606673
FDR03,OUT049,0.27275062
FDZ07,OUT045,0.08030015
FDO38,OUT013,0.084432155
FDS59,OUT046,0.13154267
DRM11,OUT019,0.022598336
FDX52,OUT027,0.38874817
DRJ35,OUT018,0.06533194
NCP53,OUT046,0.28531203
FDW15,OUT019,0.022598336
DRI47,OUT045,0.19091934
DRZ11,OUT035,0.18485568
FDS02,OUT013,0.24169303
DRD49,OUT018,0.2665281
FDW38,OUT049,0.06981857
FDR21,OUT019,0.022598336
FDE40,OUT013,0.06879053
FDI02,OUT045,0.14131369
FDQ04,OUT045,0.06288223
FDY14,OUT017,0.30203924
NCT54,OUT046,0.10806094
DRD25,OUT017,0.12529004
DRE01,OUT045,0.30417934
FDJ12,OUT010,0.084587626
NCZ05,OUT049,0.13746007
DRB25,OUT019,0.022598336
NCC31,OUT045,0.19856836
FDM16,OUT045,0.10970774
DRG11,OUT049,0.14092575
FDV24,OUT027,0.30473557
FDV43,OUT046,0.036689498
FDG05,OUT018,0.17422786
FDV23,OUT010,0.022598336
FDI58,OUT018,0.0959212
FDQ11,OUT017,0.29362616
FDC05,OUT027,0.39444858
FDF40,OUT013,0.32131696
FDU02,OUT018,0.25700244
FDT32,OUT013,0.22773148
NCF06,OUT017,0.28790197
FDT46,OUT013,0.06044752
FDR58,OUT010,0.022598336
FDY04,OUT046,0.19759473
FDT58,OUT045,0.21191318
FDE46,OUT049,0.1921188
DRH11,OUT017,0.058371514
DRI51,OUT046,0.20490213
FDC35,OUT017,0.23696063
FDP45,OUT035,0.31789348
FDC45,OUT017,0.19945435
FDU01,OUT045,0.24229963
FDJ53,OUT010,0.022598336
FDJ46,OUT017,0.19793296
FDX07,OUT013,0.22975291
NCI30,OUT049,0.29011557
FDE47,OUT027,0.24806859
FDV48,OUT045,0.1163069
FDN16,OUT019,0.022598336
FDM52,OUT013,0.1786684
FDA32,OUT027,0.44235575
FDH05,OUT017,0.27492914
FDW25,OUT010,0.022598336
FDQ09,OUT046,0.13781723
NCM17,OUT010,0.022598336
DRM59,OUT046,0.19936536
FDV47,OUT027,0.16500527
DRE15,OUT035,0.12000886
FDS25,OUT010,0.022598336
NCZ05,OUT018,0.11097578
NCV05,OUT019,0.022598336
DRM37,OUT046,0.23589374
FDV58,OUT027,0.39744857
FDN22,OUT027,0.50107855
NCO06,OUT049,0.028035425
FDT56,OUT019,0.022598336
FDM02,OUT013,0.10625606
FDA09,OUT046,0.21478255
NCC06,OUT035,0.18141285
NCL54,OUT049,0.2240671
NCB55,OUT017,0.042617694
FDB12,OUT017,0.11805511
NCA54,OUT049,0.22703354
NCS38,OUT049,0.14857845
FDC02,OUT049,0.30898517
FDK44,OUT019,0.022598336
FDE16,OUT035,0.2813192
NCS05,OUT035,0.19815978
FDZ59,OUT045,0.2152013
FDI20,OUT017,0.2507831
FDQ14,OUT046,0.18422523
FDF53,OUT017,0.2093161
FDW25,OUT017,0.09068034
NCQ43,OUT010,0.022598336
FDX52,OUT013,0.23656337
FDE28,OUT045,0.28803557
FDN15,OUT017,0.15983696
FDO28,OUT017,0.13755974
FDQ33,OUT045,0.19245756
FDM22,OUT010,0.022598336
FDJ03,OUT017,0.045735564
FDI16,OUT045,0.065714724
FDI09,OUT027,0.45744106
FDX55,OUT013,0.27308324
FDS23,OUT027,0.26033902
DRC12,OUT045,0.2480548
FDH41,OUT049,0.26291016
FDN01,OUT013,0.21619123
FDV55,OUT045,0.18175629
NCJ19,OUT013,0.0518863
NCY29,OUT010,0.022598336
FDP03,OUT018,0.13103656
FDZ52,OUT045,0.13354227
FDH31,OUT010,0.022598336
FDQ19,OUT018,0.2613374
FDS15,OUT035,0.16570675
FDN32,OUT017,0.21497421
FDH32,OUT049,0.12284735
FDF33,OUT017,0.12898465
FDJ22,OUT046,0.22658025
FDG56,OUT010,0.022598336
FDC05,OUT046,0.24035768
FDK09,OUT013,0.28899857
NCV29,OUT045,0.23011228
NCC43,OUT019,0.022598336
NCA42,OUT049,0.20940444
FDC10,OUT046,0.14456719
FDC16,OUT013,0.11139575
NCL17,OUT013,0.17073452
FDA51,OUT035,0.16823128
FDW01,OUT017,0.17537431
NCF30,OUT045,0.15547994
FDN49,OUT013,0.03897038
FDY20,OUT045,0.11878773
FDC15,OUT045,0.18744156
FDY24,OUT046,0.059883013
NCG43,OUT017,0.099614225
FDA48,OUT013,0.2737338
NCF55,OUT017,0.035274062
FDL38,OUT049,0.122460395
NCQ29,OUT018,0.29122195
FDC34,OUT017,0.17288993
FDP36,OUT027,0.11721152
FDN50,OUT010,0.022598336
FDO23,OUT049,0.10871633
FDT56,OUT013,0.058576137
FDT13,OUT027,0.3810297
FDZ03,OUT013,0.23412171
FDQ03,OUT010,0.12772834
FDU44,OUT045,0.22187394
FDD03,OUT049,0.2943933
NCH30,OUT013,0.12833856
FDS60,OUT010,0.067716174
FDG08,OUT046,0.2015832
FDX38,OUT017,0.048476763
FDD22,OUT017,0.124422014
FDW51,OUT013,0.25390556
FDL09,OUT017,0.19028173
FDZ60,OUT045,0.12798695
NCH07,OUT046,0.1879186
NCQ41,OUT049,0.253139
FDW04,OUT049,0.1724653
FDI08,OUT027,0.48322424
FDR19,OUT019,0.022598336
FDV13,OUT046,0.1101801
FDB52,OUT017,0.30416888
FDZ48,OUT027,0.23530066
NCO14,OUT049,0.062011227
FDZ50,OUT013,0.23091184
FDN27,OUT019,0.022598336
FDQ60,OUT013,0.15180388
FDR49,OUT017,0.035328954
DRJ35,OUT027,0.13561992
DRI49,OUT017,0.07337363
FDB47,OUT017,0.23553768
FDP37,OUT010,0.022598336
FDR26,OUT049,0.22082956
FDY31,OUT019,0.022598336
FDC11,OUT045,0.10372731
DRP47,OUT035,0.32355124
NCY54,OUT018,0.18517224
FDR27,OUT046,0.15772776
FDQ21,OUT019,0.022598336
NCQ29,OUT035,0.35670924
FDJ02,OUT046,0.1827561
FDE21,OUT018,0.123996526
FDM39,OUT046,0.22345242
FDZ01,OUT017,0.11932762
NCB19,OUT018,0.084599964
FDU03,OUT046,0.21890976
FDP27,OUT049,0.24204455
DRF01,OUT045,0.18619986
FDM03,OUT049,0.13291252
FDV01,OUT046,0.18407118
FDS16,OUT046,0.17658894
FDO45,OUT035,0.14181843
NCX06,OUT035,0.24081473
FDP13,OUT046,0.037706755
NCR38,OUT018,0.29019475
FDA01,OUT013,0.06591559
FDT26,OUT017,0.13053079
FDD44,OUT027,0.51307863
FDB26,OUT013,0.06421493
FDP45,OUT019,0.022598336
NCP55,OUT046,0.06325947
FDT23,OUT017,0.08968689
FDO51,OUT045,0.06737507
FDA44,OUT046,0.052080035
NCJ31,OUT018,0.285545
FDX37,OUT045,0.13580032
NCD18,OUT049,0.26336527
FDN40,OUT027,0.3192874
FDL33,OUT017,0.21650487
DRF48,OUT035,0.27413073
FDW08,OUT035,0.14796124
FDX39,OUT018,0.24774675
FDB38,OUT049,0.21186875
FDY46,OUT018,0.22374052
NCB06,OUT049,0.19775093
FDA34,OUT035,0.25308132
FDA35,OUT045,0.1608342
FDQ07,OUT035,0.30126762
FDU32,OUT045,0.15936193
FDU26,OUT013,0.14803603
FDU13,OUT010,0.022598336
FDO09,OUT035,0.35586786
FDW03,OUT019,0.022598336
FDB38,OUT013,0.19847763
FDL26,OUT010,0.035754085
NCN43,OUT045,0.16885659
FDH08,OUT045,0.2795147
NCC31,OUT019,0.022598336
FDH14,OUT035,0.20400806
FDL40,OUT017,0.1268184
FDD20,OUT035,0.18135752
NCV53,OUT035,0.31973818
FDD16,OUT045,0.090133116
FDP24,OUT035,0.16722496
FDQ25,OUT045,0.22330399
FDM38,OUT035,0.097447276
NCT18,OUT010,0.05530926
FDM34,OUT049,0.16238199
DRH37,OUT010,0.048809286
NCE07,OUT013,0.17082056
FDG12,OUT013,0.14696802
FDB59,OUT010,0.08044595
FDS10,OUT018,0.20804909
FDN21,OUT010,0.039057977
FDM02,OUT045,0.1287357
FDO44,OUT049,0.13991639
NCN17,OUT017,0.11478429
FDH16,OUT018,0.09759456
FDL44,OUT046,0.18716903
FDY47,OUT017,0.1525214
DRI39,OUT046,0.051630545
NCX54,OUT018,0.10865799
FDE59,OUT046,0.034570396
FDO46,OUT045,0.23981644
DRE13,OUT046,0.109580696
FDW14,OUT013,0.11415709
FDF35,OUT046,0.11636679
FDO50,OUT019,0.022598336
DRF49,OUT017,0.13049947
FDT60,OUT049,0.18023421
FDP38,OUT045,0.068724245
FDA31,OUT027,0.3583586
FDY52,OUT010,0.022598336
FDD03,OUT027,0.46379456
FDN52,OUT018,0.0939763
FDU20,OUT010,0.022598336
FDD22,OUT035,0.16131125
NCB55,OUT019,0.022598336
FDN27,OUT045,0.15047564
FDD16,OUT013,0.081743434
FDW48,OUT046,0.087865986
DRN35,OUT045,0.05093214
FDX25,OUT049,0.22516422
DRD49,OUT049,0.29884833
FDE21,OUT019,0.022598336
FDN44,OUT035,0.22374655
DRC01,OUT049,0.075432315
NCK30,OUT046,0.2921026
FDU39,OUT013,0.06177736
FDB49,OUT013,0.1276615
FDS12,OUT045,0.15693581
FDR57,OUT018,0.16436043
FDX22,OUT027,0.4191198
FDC60,OUT013,0.112308666
NCE42,OUT049,0.26232132
NCK42,OUT049,0.26629302
DRE01,OUT017,0.2810834
FDE57,OUT018,0.14923038
DRK59,OUT019,0.022598336
FDB10,OUT027,0.4750271
FDQ25,OUT046,0.22291423
FDY26,OUT017,0.25275582
FDG28,OUT049,0.30921277
FDM14,OUT049,0.14215612
NCH29,OUT049,0.14567457
FDD48,OUT049,0.15253
FDC17,OUT045,0.26590806
DRH49,OUT027,0.17756307
FDN44,OUT018,0.176425
FDC29,OUT045,0.15535063
DRK01,OUT019,0.022598336
FDD48,OUT017,0.1407208
FDB59,OUT013,0.2559614
FDY45,OUT010,0.14081106
FDX60,OUT035,0.11856131
FDT09,OUT010,0.022598336
DRB24,OUT018,0.16642639
FDL13,OUT035,0.3289382
FDN16,OUT035,0.15801992
FDK57,OUT013,0.14507805
FDO22,OUT027,0.17777099
FDC57,OUT010,0.08390836
FDZ13,OUT027,0.11396268
FDW27,OUT013,0.19111402
FDX10,OUT049,0.060318515
FDY08,OUT018,0.15490408
FDA49,OUT017,0.09350134
FDC32,OUT018,0.10140679
FDO04,OUT035,0.09855774
NCZ54,OUT013,0.19192806
FDY40,OUT045,0.06970887
FDW36,OUT045,0.1422289
FDE11,OUT017,0.21298693
DRE37,OUT045,0.24338403
NCK19,OUT017,0.22560318
FDT19,OUT035,0.24838702
FDE56,OUT045,0.06991966
FDZ57,OUT010,0.022598336
FDB35,OUT035,0.14846756
FDF09,OUT010,0.022598336
FDO34,OUT046,0.20182881
FDA55,OUT046,0.26742893
NCM18,OUT035,0.096141264
FDJ20,OUT019,0.022598336
DRQ35,OUT019,0.022598336
FDG02,OUT013,0.24053678
NCU29,OUT018,0.15403801
FDL27,OUT027,0.14067455
NCA54,OUT035,0.24612175
FDJ32,OUT035,0.102440335
FDB21,OUT019,0.022598336
FDR46,OUT035,0.19781098
FDZ32,OUT046,0.14223209
DRF36,OUT017,0.22681464
NCU54,OUT017,0.23663136
